"l","u","trt","age"
0,1.2461246290477,"0",1.45229730795895
0.66383751842659,2.14100309915375,"0",-1.25932232769713
1.72532013233285,2.92236041568685,"0",-0.336406413097109
0,1.47859966603573,"0",-0.267941477035728
0.00837898487225175,1.15565183060244,"0",0.411906154497756
1.67900076764636,2.93598033988383,"0",0.0649719687922322
1.34926638845354,2.15979312581476,"0",0.844155424230364
1.82595875090919,2.9538058033213,"0",0.132650072266492
2.07404028950259,Inf,"0",0.754830567692448
0.578350011957809,1.85285000992008,"0",1.55169460523085
2.04028094757814,3.41948709636927,"0",-0.799361103092755
1.30713398242369,2.73607885383535,"0",1.47925064415495
2.17691689124331,3.67225119215436,"0",-0.664396081645913
1.01309604384005,2.05781495966949,"0",-0.412856972972296
1.71882022765931,2.43993202666752,"0",0.409711560599962
0.942936251638457,2.29783472721465,"0",-0.689864624345884
2.75855242484249,Inf,"0",-2.21408031482987
1.02618491335306,1.91650912736077,"0",0.270772093216192
0,0.846588783315383,"0",0.679958294033456
1.38219457422383,2.74323699355591,"0",1.15990548792061
1.43613734305836,2.51817428693175,"0",-0.178449197939371
1.52615544456057,Inf,"0",0.0588832310334677
1.91077662329189,2.03082342620473,"0",0.983880073998959
1.33180858567357,2.06147496937774,"0",-0.894997659813513
2.21820333937649,3.30158542329445,"0",0.407058261163861
1.83201453869697,3.16013659152668,"0",-0.377827420342452
2.23030292149633,Inf,"0",-0.225329367922972
0,1.21843609702773,"0",-0.287953202494176
3.03332403372042,Inf,"0",-0.777300844684756
2.29302986618131,3.55851961229928,"0",0.387678298156851
0.162974619073793,1.46949280926492,"0",-0.420960665889636
0,1.27193486283068,"0",-0.299454889286668
1.4294880508678,2.23509884916712,"0",-0.45701857681428
0.916538577410392,1.70294315018691,"0",-1.03794031690901
0.761263507883996,1.79316463158466,"0",0.624054898948684
1.31958781031426,1.56164917722344,"0",-1.97850121439003
0.0227464250056073,1.10844391467981,"0",1.75213672773955
0,1.42958049906883,"0",1.16961446137995
1.12473555933684,2.32141151069663,"0",-0.155273986452947
1.75411742564756,Inf,"0",-1.03138251884743
1.201656852616,1.89412341092248,"0",-1.80241360869624
2.50061946432106,Inf,"0",-0.393072386398214
2.03936333733145,Inf,"0",-0.0714280734509076
1.0389067780925,2.03066461742856,"0",0.403217200226775
1.1836031768471,Inf,"0",-0.156122899982109
0.713585408055224,1.49096180254128,"0",0.475288265057253
0,1.48906221601646,"0",0.677322845883135
1.24246612912975,1.94578086817637,"0",-0.663860798484288
1.5154680601554,2.56984073168132,"0",0.535677950150782
0.570638107485138,2.0686082605971,"0",1.625673814274
1.6361476436723,2.48850520164706,"0",-0.0286871212848599
1.41731705667917,2.81265123921912,"0",0.983261301894761
0.800010423758067,2.05926570401061,"0",1.01647972940875
1.45235582871828,2.73892829997931,"0",-0.0461834360861627
2.0507768659154,Inf,"0",-0.828776421107434
0.457058233791031,1.71395490586292,"0",-0.285768217813669
0.222000027308241,1.46333840314765,"0",-0.959108457768829
1.10558850341477,2.53502127248794,"0",1.48585922700455
3.01904381427448,Inf,"0",-1.09935060522713
4.16520626528654,Inf,"0",-1.04382500509717
2.55939069204032,3.96519969042856,"0",-0.655676539001091
1.08878949761856,Inf,"0",1.60288247932399
1.61071208305657,2.47285839426331,"0",0.833888792094975
1.89723221864551,3.11833425262012,"0",-0.13283125724508
3.57279301516246,Inf,"0",-1.0091625586452
0,1.00618292810395,"0",2.55117379085816
0.617835426237434,1.97590636974201,"0",-1.07788811613278
0,0.816541593172587,"0",-0.17449932215556
0.938055194215849,2.10930762032513,"0",0.43885881274577
0.93037787207868,1.21480055374559,"0",-1.26635776660512
2.05144585843664,3.06261990778148,"0",0.263654959627065
1.3027433505049,2.72158603335265,"0",0.288447542604306
0,0.980556092807092,"0",3.32690019041045
0,1.42328154179268,"0",-0.00637818268147896
3.42703271924984,Inf,"0",-1.26059359898287
1.146461925935,2.44335960620083,"0",-0.164359919461832
2.94283817347605,Inf,"0",-1.64359150383387
2.69313690648414,3.73812641005497,"0",1.12811444389269
1.25846343592275,1.83438414987177,"0",0.792976573771494
1.54473542771302,2.1186301385751,"0",0.0961076076596801
0.959266291349195,2.3417652201606,"0",-0.493023781941221
0.916827070293948,2.38989567838144,"0",-1.18641119171603
1.20428131450899,1.77662250702269,"0",0.229203255083418
1.64056363084819,3.01085629931185,"0",-0.224508868252219
1.02955826511607,2.51746478921268,"0",0.381765313626922
1.88520289363805,2.24087251885794,"0",0.572520370898553
1.55540827231016,2.08229791384656,"0",-1.5930684118201
2.03978418500628,3.2944378615357,"0",0.377004694048373
1.7041280065896,Inf,"0",-0.84248675556183
0,1.47927780635655,"0",-0.0447690632145087
0.465573173132725,1.82106811925769,"0",-0.825975081467309
1.67309113894589,3.07567362638656,"0",1.27612734804101
0.68467953207437,1.2479080989724,"0",-0.627426661735812
0.31563651538454,0.789366175420582,"0",1.94660459708069
1.61161326128058,Inf,"0",0.0160790888763353
1.92620491900016,3.27744783496018,"0",-0.410934908053181
2.89525610790588,3.30350846028887,"0",-1.32918682468333
0,1.02192191022914,"0",0.805154610152131
0.817608352401294,1.76031526224688,"0",-1.15989385054389
0.244942595134489,1.4825779593084,"0",-1.25115009074507
1.3836433935212,2.79953760257922,"0",0.130597742172266
1.53841409215238,1.902779205353,"0",-0.760903740448756
2.42614031850826,Inf,"0",-0.0147221107634816
0.787293286062777,2.20210088859312,"0",-1.37031885340508
